donor_id,donor_type,food_type,category,quantity_kg,expiry_hours,lat,long,city,pickup_status,receiver_id,distance_km,pickup_time_hours,waste_risk,co2_per_kg,methane_factor,water_usage,uncertainty_factor
D8895,supermarket,sayur sop,fruit,6.2,20.0,-0.4986788753457303,117.14745138114954,Samarinda,failed,Unknown,6.24,2.78,high,1.34,0.91,2571.0,1.0266666666666666
D8896,restaurant,nasi goreng,protein,27.8,23.0,-0.5166253376562228,117.1497330171367,Samarinda,failed,R19,3.04,2.34,high,2.242,1.2075,2896.0,0.956
D8897,supermarket,roti tawar,karbohidrat,26.2,12.0,-0.5171710666024298,117.13566976479598,Samarinda,failed,R1,2.14,3.31,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8898,hotel,nasi putih,karbohidrat,27.8,36.0,-0.501629173683709,117.15817045283406,Samarinda,completed,R6,1.36,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D8899,restaurant,ayam goreng,protein,11.9,16.0,-0.5163162817333458,117.1674360878106,Samarinda,completed,Unknown,4.37,2.11,high,4.82,0.18,962.0,1.025
D8900,hotel,sayur sop,fruit,11.6,24.0,-0.5033616232185862,117.15338504805912,Samarinda,failed,Unknown,5.64,3.17,high,1.34,0.91,2571.0,1.0266666666666666
D8901,restaurant,salad,protein,6.7,22.0,-0.5046791096227858,117.13813242385592,Samarinda,completed,R13,4.93,2.14,medium,1.595,1.25,2271.6,0.972
D8902,restaurant,roti tawar,vegetable,25.7,5.0,-0.5068101783363513,117.1634908475525,Samarinda,completed,R19,6.68,2.96,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8903,hotel,salad,fruit,16.1,24.0,-0.4963938659715529,117.14752898343524,Samarinda,pending,R13,3.46,2.61,low,1.595,1.25,2271.6,0.972
D8904,supermarket,nasi putih,vegetable,7.4,3.0,-0.4934723383807989,117.14267742368908,Samarinda,completed,R6,1.3,1.26,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8905,hotel,buah apel,vegetable,24.0,21.0,-0.5114752182155105,117.15811207391894,Samarinda,completed,R2,4.59,0.91,high,2.242,0.825,2755.5,1.13
D8906,supermarket,sayur sop,vegetable,25.1,32.0,-0.5184268152223622,117.16411042657232,Samarinda,failed,R10,6.19,2.55,high,1.34,0.91,2571.0,1.0266666666666666
D8907,restaurant,ayam bakar,protein,19.6,27.0,-0.5148512924695757,117.1547902448428,Samarinda,failed,R11,3.39,0.94,medium,4.98,0.61,4848.0,0.965
D8908,hotel,buah apel,karbohidrat,5.1,9.0,-0.4807809793180071,117.136989602038,Samarinda,failed,Unknown,6.43,3.97,medium,2.242,0.825,2755.5,1.13
D8909,hotel,nasi goreng,karbohidrat,2.4,8.0,-0.4978061889604043,117.15318852075131,Samarinda,pending,R5,5.03,2.23,high,2.242,1.2075,2896.0,0.956
D8910,hotel,salad,fruit,7.7,14.0,-0.502842317100134,117.13302259603086,Samarinda,completed,R10,2.71,1.79,high,1.595,1.25,2271.6,0.972
D8911,supermarket,ayam goreng,fruit,19.8,12.0,-0.5127067405891625,117.13858407058072,Samarinda,completed,R14,5.47,2.23,medium,4.82,0.18,962.0,1.025
D8912,supermarket,nasi goreng,fruit,29.3,11.0,-0.487505197857571,117.16302573762611,Samarinda,pending,Unknown,3.68,1.79,high,2.242,1.2075,2896.0,0.956
D8913,hotel,nasi goreng,protein,9.1,9.0,-0.5165420151539596,117.14084343279278,Samarinda,pending,R20,3.52,2.23,medium,2.242,1.2075,2896.0,0.956
D8914,restaurant,sayur sop,protein,29.7,24.0,-0.5091777400363257,117.1470916699866,Samarinda,completed,Unknown,3.85,2.34,high,1.34,0.91,2571.0,1.0266666666666666
D8915,restaurant,nasi putih,vegetable,23.3,28.0,-0.4918208114988497,117.15270292030377,Samarinda,failed,R6,4.63,2.47,low,2.5766666666666667,0.585,4120.666666666667,1.05
D8916,hotel,sayur sop,protein,10.2,25.0,-0.4829291755923423,117.13145487540004,Samarinda,pending,Unknown,3.56,3.47,high,1.34,0.91,2571.0,1.0266666666666666
D8917,supermarket,roti tawar,protein,16.1,40.0,-0.5108346273464918,117.15768785986286,Samarinda,failed,Unknown,0.87,3.75,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8918,hotel,ayam goreng,protein,25.9,40.0,-0.5153809748026483,117.13305747781632,Samarinda,failed,R4,4.96,0.75,high,4.82,0.18,962.0,1.025
D8919,hotel,roti tawar,vegetable,13.9,19.0,-0.489973131979267,117.1371536061124,Samarinda,completed,R13,5.51,0.75,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8920,supermarket,nasi putih,karbohidrat,29.8,43.0,-0.5011101169101951,117.1360184813608,Samarinda,pending,R3,6.13,2.78,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8921,supermarket,salad,vegetable,5.0,29.0,-0.5197162971695585,117.16499288821242,Samarinda,pending,R8,5.05,2.23,high,1.595,1.25,2271.6,0.972
D8922,hotel,salad,vegetable,28.2,38.0,-0.5123073576103314,117.1397810365879,Samarinda,pending,R8,3.52,1.33,medium,1.595,1.25,2271.6,0.972
D8923,restaurant,ayam bakar,fruit,27.9,9.0,-0.4957923395215701,117.16209105406132,Samarinda,failed,R11,6.95,3.28,low,4.98,0.61,4848.0,0.965
D8924,hotel,roti tawar,fruit,4.2,24.0,-0.4834940236804698,117.13998574055168,Samarinda,failed,R14,3.45,1.79,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8925,hotel,roti tawar,protein,16.1,12.0,-0.5066296225884952,117.13762151412126,Samarinda,completed,R11,1.46,1.74,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8926,hotel,ayam goreng,karbohidrat,3.1,11.0,-0.4893566789586979,117.16958615385606,Samarinda,completed,Unknown,2.51,3.35,high,4.82,0.18,962.0,1.025
D8927,supermarket,nasi goreng,protein,22.4,38.0,-0.5151214770278634,117.13545042264874,Samarinda,pending,R14,2.78,3.86,medium,2.242,1.2075,2896.0,0.956
D8928,hotel,buah apel,karbohidrat,17.2,21.0,-0.4950850509265633,117.14414154961874,Samarinda,completed,R12,1.24,2.23,medium,2.242,0.825,2755.5,1.13
D8929,hotel,buah apel,fruit,23.6,41.0,-0.4804102739410607,117.16507397740418,Samarinda,completed,R14,1.41,0.69,medium,2.242,0.825,2755.5,1.13
D8930,supermarket,salad,vegetable,2.1,13.0,-0.4921353226932978,117.13900149829806,Samarinda,pending,R8,4.0,2.23,high,1.595,1.25,2271.6,0.972
D8931,supermarket,ayam goreng,karbohidrat,16.1,22.0,-0.4805726542114022,117.14179368751792,Samarinda,failed,R15,2.03,2.99,medium,4.82,0.18,962.0,1.025
D8932,supermarket,roti tawar,protein,23.9,2.0,-0.4849401648528064,117.16008624159916,Samarinda,failed,Unknown,4.27,3.96,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8933,supermarket,sayur sop,vegetable,13.9,21.0,-0.4989532105205572,117.15263705047688,Samarinda,completed,R19,6.65,2.0,high,1.34,0.91,2571.0,1.0266666666666666
D8934,restaurant,ayam bakar,karbohidrat,24.4,19.0,-0.5191845004150223,117.16734724303552,Samarinda,failed,R9,4.01,1.05,high,4.98,0.61,4848.0,0.965
D8935,supermarket,nasi putih,fruit,16.1,47.0,-0.5178481922336937,117.1677224601955,Samarinda,completed,Unknown,1.34,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8936,restaurant,sayur sop,fruit,29.7,46.0,-0.4907059376668286,117.13642180702168,Samarinda,completed,Unknown,2.52,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D8937,restaurant,nasi goreng,vegetable,24.9,24.0,-0.4987068862134301,117.16072934091122,Samarinda,failed,R15,6.4,2.23,medium,2.242,1.2075,2896.0,0.956
D8938,supermarket,ayam bakar,vegetable,27.2,36.0,-0.4835648219677652,117.14436431327908,Samarinda,failed,R8,5.84,2.12,medium,4.98,0.61,4848.0,0.965
D8939,hotel,buah apel,karbohidrat,27.1,22.0,-0.4817355440671367,117.15799674093304,Samarinda,failed,R6,6.68,2.13,low,2.242,0.825,2755.5,1.13
D8940,restaurant,roti tawar,protein,6.7,24.0,-0.4927241359290988,117.1685849854074,Samarinda,failed,Unknown,4.11,3.85,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8941,hotel,ayam bakar,protein,5.6,24.0,-0.5095792286846855,117.1569864329002,Samarinda,completed,R20,3.83,1.35,low,4.98,0.61,4848.0,0.965
D8942,restaurant,nasi putih,fruit,14.0,16.0,-0.4885057789554172,117.13748174352328,Samarinda,pending,Unknown,5.82,1.53,low,2.5766666666666667,0.585,4120.666666666667,1.05
D8943,supermarket,nasi putih,vegetable,16.1,5.0,-0.5162880094080232,117.13643640010916,Samarinda,failed,R11,5.36,1.19,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8944,restaurant,sayur sop,fruit,16.1,2.0,-0.4886460284469059,117.14992615132876,Samarinda,pending,R19,3.17,3.29,low,1.34,0.91,2571.0,1.0266666666666666
D8945,restaurant,salad,karbohidrat,24.2,24.0,-0.512043254912103,117.15391843066804,Samarinda,pending,R8,3.09,0.76,high,1.595,1.25,2271.6,0.972
D8946,hotel,nasi goreng,karbohidrat,26.2,41.0,-0.4899806199944467,117.16190466562512,Samarinda,failed,R9,6.93,0.63,low,2.242,1.2075,2896.0,0.956
D8947,restaurant,nasi goreng,vegetable,5.2,24.0,-0.5072501228458876,117.16168188603974,Samarinda,failed,R3,3.7,0.7,high,2.242,1.2075,2896.0,0.956
D8948,supermarket,sayur sop,protein,7.1,31.0,-0.483508042681615,117.13843067828368,Samarinda,completed,R14,4.78,2.23,low,1.34,0.91,2571.0,1.0266666666666666
D8949,hotel,roti tawar,karbohidrat,4.4,45.0,-0.5006780651722164,117.15620642646718,Samarinda,completed,R9,4.55,3.0,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8950,supermarket,nasi putih,fruit,6.8,15.0,-0.4963841741704249,117.15742488863152,Samarinda,pending,R14,0.97,2.85,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D8951,supermarket,nasi goreng,protein,3.8,24.0,-0.5179064326099213,117.13602607766587,Samarinda,completed,R12,2.62,1.25,medium,2.242,1.2075,2896.0,0.956
D8952,supermarket,ayam bakar,vegetable,18.1,7.0,-0.4989770455332432,117.16874076458916,Samarinda,failed,Unknown,0.65,2.97,low,4.98,0.61,4848.0,0.965
D8953,supermarket,ayam goreng,fruit,21.0,15.0,-0.5142316944069837,117.149621010626,Samarinda,failed,R19,4.35,0.86,high,4.82,0.18,962.0,1.025
D8954,hotel,nasi goreng,vegetable,28.9,16.0,-0.4804988810824153,117.14992501288992,Samarinda,completed,R12,1.75,2.23,low,2.242,1.2075,2896.0,0.956
D8955,supermarket,sayur sop,protein,16.1,39.0,-0.4988819475905404,117.14850864623102,Samarinda,completed,Unknown,2.88,1.82,high,1.34,0.91,2571.0,1.0266666666666666
D8956,supermarket,nasi goreng,fruit,26.8,7.0,-0.4830650894089958,117.15329180703296,Samarinda,pending,Unknown,3.96,2.02,high,2.242,1.2075,2896.0,0.956
D8957,restaurant,ayam goreng,vegetable,2.3,33.0,-0.4935726409245763,117.15691588084152,Samarinda,completed,R13,5.15,2.13,high,4.82,0.18,962.0,1.025
D8958,supermarket,buah apel,protein,25.9,30.0,-0.4804954951732241,117.16114967229468,Samarinda,failed,R20,5.6,1.92,high,2.242,0.825,2755.5,1.13
D8959,supermarket,salad,protein,24.2,12.0,-0.5147261373890648,117.14904577065366,Samarinda,completed,R14,1.72,2.54,low,1.595,1.25,2271.6,0.972
D8960,hotel,buah apel,fruit,19.8,44.0,-0.4984381500238792,117.14344961628038,Samarinda,pending,R14,3.38,2.88,low,2.242,0.825,2755.5,1.13
D8961,hotel,roti tawar,karbohidrat,10.0,20.0,-0.4856042722894663,117.14970761948798,Samarinda,pending,R3,5.38,2.14,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8962,hotel,roti tawar,protein,16.9,7.0,-0.4913671188971222,117.15548407003266,Samarinda,pending,R8,3.78,1.99,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8963,restaurant,sayur sop,protein,28.7,20.0,-0.5088389377588911,117.16305405228351,Samarinda,completed,R6,1.17,1.95,medium,1.34,0.91,2571.0,1.0266666666666666
D8964,hotel,nasi putih,karbohidrat,22.3,24.0,-0.4933650096298786,117.16092945874456,Samarinda,failed,R18,6.99,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D8965,hotel,ayam bakar,fruit,7.4,21.0,-0.4886265603711438,117.15368168099916,Samarinda,completed,R5,4.97,2.23,low,4.98,0.61,4848.0,0.965
D8966,hotel,sayur sop,protein,21.3,10.0,-0.4925017607082365,117.1471844957235,Samarinda,failed,R16,3.87,3.07,high,1.34,0.91,2571.0,1.0266666666666666
D8967,supermarket,ayam goreng,fruit,16.1,8.0,-0.482176543244372,117.16935272871709,Samarinda,completed,R11,2.63,2.19,high,4.82,0.18,962.0,1.025
D8968,restaurant,ayam bakar,protein,8.5,21.0,-0.4938099649091255,117.14430992876564,Samarinda,pending,R18,5.52,0.82,medium,4.98,0.61,4848.0,0.965
D8969,hotel,ayam goreng,protein,27.1,24.0,-0.5084800011053601,117.14221299552516,Samarinda,completed,R7,5.21,2.75,high,4.82,0.18,962.0,1.025
D8970,supermarket,sayur sop,vegetable,16.6,24.0,-0.5080767418204333,117.13423443859207,Samarinda,pending,Unknown,0.66,3.81,low,1.34,0.91,2571.0,1.0266666666666666
D8971,supermarket,sayur sop,vegetable,24.6,27.0,-0.5070439423151388,117.14046336106428,Samarinda,completed,Unknown,6.26,2.23,high,1.34,0.91,2571.0,1.0266666666666666
D8972,hotel,salad,fruit,17.2,45.0,-0.4960278167217166,117.1432985200414,Samarinda,failed,R11,4.15,2.5,low,1.595,1.25,2271.6,0.972
D8973,supermarket,roti tawar,vegetable,16.1,5.0,-0.5131116588624558,117.15466281657278,Samarinda,completed,Unknown,1.85,2.03,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8974,restaurant,nasi putih,vegetable,6.1,37.0,-0.5130543139998651,117.16512089757786,Samarinda,pending,Unknown,1.08,2.55,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8975,hotel,ayam bakar,fruit,16.7,30.0,-0.5114536057399639,117.15178749641802,Samarinda,pending,Unknown,5.39,0.85,low,4.98,0.61,4848.0,0.965
D8976,restaurant,nasi goreng,fruit,29.1,32.0,-0.490632408263698,117.15839372937243,Samarinda,pending,R3,2.28,0.72,medium,2.242,1.2075,2896.0,0.956
D8977,hotel,buah apel,vegetable,23.4,23.0,-0.5153549347799925,117.14459318344058,Samarinda,completed,R7,2.23,1.93,medium,2.242,0.825,2755.5,1.13
D8978,hotel,roti tawar,vegetable,21.7,5.0,-0.4801242234201512,117.13140656288442,Samarinda,completed,R6,0.64,2.23,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8979,hotel,nasi putih,vegetable,16.1,34.0,-0.5013991740284875,117.1572768897733,Samarinda,pending,R4,0.55,1.54,high,2.5766666666666667,0.585,4120.666666666667,1.05
D8980,supermarket,salad,fruit,10.5,4.0,-0.5157812968008078,117.14392949344752,Samarinda,pending,R8,2.59,0.94,low,1.595,1.25,2271.6,0.972
D8981,supermarket,nasi putih,protein,16.4,36.0,-0.510082226685601,117.15212252459813,Samarinda,pending,R1,4.71,1.33,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D8982,hotel,nasi goreng,karbohidrat,23.8,10.0,-0.4929623013763452,117.15765617416037,Samarinda,pending,R17,5.61,2.23,medium,2.242,1.2075,2896.0,0.956
D8983,supermarket,salad,protein,6.6,36.0,-0.502459551417263,117.166073105371,Samarinda,pending,Unknown,1.84,2.52,high,1.595,1.25,2271.6,0.972
D8984,hotel,roti tawar,karbohidrat,24.2,36.0,-0.5182025531591635,117.14966562523963,Samarinda,completed,R17,5.15,3.5,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8985,supermarket,salad,karbohidrat,20.9,29.0,-0.5111988040297681,117.1310494708193,Samarinda,pending,R18,4.69,1.19,low,1.595,1.25,2271.6,0.972
D8986,hotel,buah apel,protein,16.1,24.0,-0.5120008742469789,117.14779660770787,Samarinda,completed,R8,1.3,0.71,medium,2.242,0.825,2755.5,1.13
D8987,supermarket,nasi putih,vegetable,24.0,14.0,-0.5013074610353736,117.1610805217992,Samarinda,completed,R15,3.76,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D8988,restaurant,sayur sop,vegetable,6.7,41.0,-0.5159480670389508,117.16973814686848,Samarinda,failed,R9,4.29,1.09,low,1.34,0.91,2571.0,1.0266666666666666
D8989,supermarket,buah apel,fruit,19.2,36.0,-0.5131454252108129,117.16868229399572,Samarinda,pending,R18,2.64,1.94,low,2.242,0.825,2755.5,1.13
D8990,hotel,nasi putih,protein,19.0,24.0,-0.502775310978006,117.13833366380469,Samarinda,pending,R20,2.41,1.77,low,2.5766666666666667,0.585,4120.666666666667,1.05
D8991,supermarket,ayam goreng,fruit,6.5,45.0,-0.4830317179656199,117.15209079918284,Samarinda,pending,R8,1.19,2.23,low,4.82,0.18,962.0,1.025
D8992,hotel,ayam bakar,karbohidrat,19.9,17.0,-0.5184894440694319,117.13512086368404,Samarinda,pending,R8,3.97,1.19,medium,4.98,0.61,4848.0,0.965
D8993,hotel,nasi goreng,protein,14.7,12.0,-0.4828652618135226,117.16180543668702,Samarinda,completed,R19,3.42,2.96,low,2.242,1.2075,2896.0,0.956
D8994,supermarket,ayam goreng,fruit,18.7,19.0,-0.5000256384714149,117.16007609455689,Samarinda,pending,R20,1.06,1.5,low,4.82,0.18,962.0,1.025
D8995,restaurant,ayam bakar,vegetable,15.2,39.0,-0.505594323292557,117.1337195074447,Samarinda,failed,R17,3.37,3.83,low,4.98,0.61,4848.0,0.965
D8996,restaurant,nasi goreng,karbohidrat,6.4,24.0,-0.4987048245074876,117.16523343732402,Samarinda,completed,Unknown,5.9,1.86,medium,2.242,1.2075,2896.0,0.956
D8997,hotel,roti tawar,vegetable,2.0,11.0,-0.5190408282271488,117.15026207723808,Samarinda,completed,R5,3.39,1.23,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D8998,restaurant,ayam goreng,vegetable,23.1,36.0,-0.4858227107004857,117.15284130600804,Samarinda,completed,R6,4.36,3.59,low,4.82,0.18,962.0,1.025
D8999,hotel,nasi goreng,vegetable,16.1,24.0,-0.4874490275846214,117.16781627956333,Samarinda,pending,R14,6.99,3.81,low,2.242,1.2075,2896.0,0.956
D9000,supermarket,roti tawar,karbohidrat,22.2,3.0,-0.5129280712685006,117.16615340749507,Samarinda,failed,R20,1.76,1.21,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9001,restaurant,nasi goreng,karbohidrat,25.2,35.0,-0.480073391373829,117.14743366924154,Samarinda,completed,R20,2.16,2.16,medium,2.242,1.2075,2896.0,0.956
D9002,hotel,buah apel,protein,14.2,24.0,-0.4874844322202574,117.16209304282452,Samarinda,pending,R4,3.36,2.26,high,2.242,0.825,2755.5,1.13
D9003,restaurant,ayam bakar,karbohidrat,3.6,24.0,-0.4814785876356083,117.13035904326672,Samarinda,pending,R6,4.87,0.97,medium,4.98,0.61,4848.0,0.965
D9004,hotel,ayam goreng,protein,25.0,33.0,-0.5178537162359622,117.1584733519126,Samarinda,failed,R8,1.23,1.58,low,4.82,0.18,962.0,1.025
D9005,restaurant,salad,karbohidrat,25.0,24.0,-0.5118299328171502,117.14608611363587,Samarinda,failed,Unknown,4.73,2.07,high,1.595,1.25,2271.6,0.972
D9006,hotel,ayam goreng,karbohidrat,20.5,43.0,-0.5087778620929674,117.1416157156614,Samarinda,pending,R16,0.95,3.34,medium,4.82,0.18,962.0,1.025
D9007,hotel,nasi putih,protein,21.3,5.0,-0.4960722436368178,117.13236469528354,Samarinda,pending,R10,5.31,0.99,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9008,hotel,buah apel,fruit,4.0,1.0,-0.4922709882629238,117.14331418375497,Samarinda,failed,Unknown,4.09,1.89,high,2.242,0.825,2755.5,1.13
D9009,restaurant,salad,fruit,11.1,14.0,-0.4819665212235773,117.13622362250906,Samarinda,pending,R2,3.09,3.29,low,1.595,1.25,2271.6,0.972
D9010,restaurant,ayam goreng,karbohidrat,16.1,24.0,-0.5014339437792511,117.15802366005752,Samarinda,failed,Unknown,0.67,2.16,high,4.82,0.18,962.0,1.025
D9011,restaurant,salad,vegetable,24.2,24.0,-0.5026265414303518,117.13463907529888,Samarinda,failed,R13,6.66,2.23,low,1.595,1.25,2271.6,0.972
D9012,hotel,nasi goreng,karbohidrat,19.4,24.0,-0.5068343041882427,117.15277544047574,Samarinda,pending,Unknown,2.22,2.19,medium,2.242,1.2075,2896.0,0.956
D9013,hotel,roti tawar,vegetable,9.6,44.0,-0.4991283838476263,117.16911657695375,Samarinda,pending,R17,0.58,1.68,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9014,supermarket,nasi putih,karbohidrat,16.1,30.0,-0.4977611790179273,117.16098373423831,Samarinda,failed,Unknown,3.81,2.49,medium,2.5766666666666667,0.585,4120.666666666667,1.05
D9015,hotel,buah apel,fruit,16.1,12.0,-0.5006529135727542,117.1668004201438,Samarinda,failed,R20,2.42,1.45,medium,2.242,0.825,2755.5,1.13
D9016,restaurant,ayam goreng,vegetable,29.9,17.0,-0.4901806508576646,117.15388821045674,Samarinda,completed,R1,3.44,3.32,low,4.82,0.18,962.0,1.025
D9017,supermarket,nasi putih,vegetable,22.3,33.0,-0.4908699995726688,117.13401876498044,Samarinda,failed,Unknown,4.06,2.23,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9018,hotel,ayam goreng,vegetable,17.7,24.0,-0.5028152360099792,117.15360915323468,Samarinda,pending,R15,6.11,0.92,high,4.82,0.18,962.0,1.025
D9019,hotel,ayam bakar,karbohidrat,2.8,43.0,-0.5146174034645482,117.14500984629348,Samarinda,pending,R16,1.09,3.15,low,4.98,0.61,4848.0,0.965
D9020,hotel,roti tawar,karbohidrat,22.6,3.0,-0.4934136743640483,117.1497333573267,Samarinda,completed,R20,0.62,0.88,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9021,restaurant,salad,vegetable,16.1,15.0,-0.5120545590753851,117.15069051621968,Samarinda,failed,R16,2.89,3.69,low,1.595,1.25,2271.6,0.972
D9022,supermarket,sayur sop,fruit,14.7,14.0,-0.4921026820985326,117.1670814630935,Samarinda,completed,R11,6.72,0.57,medium,1.34,0.91,2571.0,1.0266666666666666
D9023,hotel,nasi goreng,protein,15.2,25.0,-0.4833473209027841,117.15891797843916,Samarinda,completed,R1,2.19,2.86,high,2.242,1.2075,2896.0,0.956
D9024,hotel,buah apel,karbohidrat,5.0,2.0,-0.4907821654043769,117.14484685660616,Samarinda,pending,R11,0.8,3.15,medium,2.242,0.825,2755.5,1.13
D9025,restaurant,salad,fruit,6.5,9.0,-0.5149962265986902,117.14397251771103,Samarinda,completed,R9,6.71,2.23,low,1.595,1.25,2271.6,0.972
D9026,supermarket,ayam goreng,fruit,16.3,16.0,-0.4839515415729661,117.13649420804556,Samarinda,completed,R5,5.08,1.4,low,4.82,0.18,962.0,1.025
D9027,hotel,salad,vegetable,16.1,40.0,-0.4966636788614564,117.16070754125884,Samarinda,completed,R2,0.65,2.23,medium,1.595,1.25,2271.6,0.972
D9028,supermarket,nasi goreng,karbohidrat,24.8,16.0,-0.5042006746639721,117.1427431320877,Samarinda,pending,R5,3.5,2.23,medium,2.242,1.2075,2896.0,0.956
D9029,restaurant,roti tawar,karbohidrat,14.7,30.0,-0.5111675035541855,117.1621244454156,Samarinda,completed,R4,6.91,3.69,medium,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9030,hotel,buah apel,protein,24.9,39.0,-0.4930227449446162,117.1502707803632,Samarinda,completed,R15,0.62,2.94,high,2.242,0.825,2755.5,1.13
D9031,hotel,sayur sop,karbohidrat,9.1,47.0,-0.4901560619991921,117.16148534669536,Samarinda,pending,R10,3.47,1.49,low,1.34,0.91,2571.0,1.0266666666666666
D9032,hotel,ayam goreng,protein,15.8,24.0,-0.4840168971930698,117.1599325429976,Samarinda,completed,R11,4.59,2.17,high,4.82,0.18,962.0,1.025
D9033,supermarket,sayur sop,fruit,10.8,38.0,-0.4833411399134809,117.15167881195656,Samarinda,failed,R10,5.82,2.58,low,1.34,0.91,2571.0,1.0266666666666666
D9034,restaurant,ayam bakar,vegetable,24.4,24.0,-0.493280401673581,117.152951782795,Samarinda,pending,R18,5.47,2.23,high,4.98,0.61,4848.0,0.965
D9035,supermarket,buah apel,fruit,17.0,24.0,-0.5100576529524714,117.14475410842248,Samarinda,failed,R6,6.07,1.88,medium,2.242,0.825,2755.5,1.13
D9036,restaurant,roti tawar,karbohidrat,17.9,31.0,-0.5025465155585419,117.14376628980948,Samarinda,completed,R19,3.2,2.45,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9037,restaurant,nasi putih,vegetable,14.1,16.0,-0.488068423217961,117.13331209081852,Samarinda,pending,R12,6.87,2.58,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9038,hotel,ayam bakar,karbohidrat,7.5,6.0,-0.5165308079347911,117.1666857172566,Samarinda,failed,R17,2.2,1.69,medium,4.98,0.61,4848.0,0.965
D9039,hotel,roti tawar,fruit,25.0,24.0,-0.4906362484552334,117.15459582513849,Samarinda,completed,Unknown,3.61,3.6,high,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9040,hotel,ayam goreng,fruit,16.1,24.0,-0.5115682749980436,117.1368196977796,Samarinda,pending,R12,5.5,1.71,low,4.82,0.18,962.0,1.025
D9041,supermarket,ayam bakar,vegetable,4.1,24.0,-0.5143490429294854,117.1659743302845,Samarinda,completed,R7,3.86,3.88,high,4.98,0.61,4848.0,0.965
D9042,supermarket,buah apel,fruit,7.3,19.0,-0.5087647545877731,117.16673905987447,Samarinda,failed,Unknown,2.78,3.87,high,2.242,0.825,2755.5,1.13
D9043,supermarket,buah apel,karbohidrat,3.5,35.0,-0.4845260135237873,117.14264846259272,Samarinda,pending,R12,3.69,2.23,medium,2.242,0.825,2755.5,1.13
D9044,restaurant,nasi putih,fruit,27.4,43.0,-0.4940636956276455,117.14586193802496,Samarinda,pending,Unknown,0.55,1.53,low,2.5766666666666667,0.585,4120.666666666667,1.05
D9045,hotel,nasi putih,karbohidrat,19.9,42.0,-0.5105869088421015,117.15470054353412,Samarinda,failed,Unknown,1.35,1.73,high,2.5766666666666667,0.585,4120.666666666667,1.05
D9046,hotel,nasi goreng,karbohidrat,10.0,43.0,-0.5115888991059924,117.15700606172172,Samarinda,failed,R2,1.56,2.13,high,2.242,1.2075,2896.0,0.956
D9047,hotel,salad,karbohidrat,6.3,20.0,-0.5173390336023791,117.16403545973397,Samarinda,pending,R7,4.08,0.78,low,1.595,1.25,2271.6,0.972
D9048,restaurant,roti tawar,fruit,19.8,3.0,-0.4838240320059396,117.13231453782042,Samarinda,pending,R6,4.6,1.79,low,0.7399999999999999,0.8300000000000001,2482.0,0.9433333333333334
D9049,supermarket,salad,fruit,20.7,16.0,-0.4827483453638595,117.14588516529408,Samarinda,pending,R19,1.22,2.92,medium,1.595,1.25,2271.6,0.972
D9050,restaurant,nasi putih,protein,23.9,7.0,-0.4812208009364413,117.16069018681443,Samarinda,pending,R7,4.53,2.23,medium,2.5766666666666667,0.585,4120.666666666667,1.05
